season,week,contestant,method,judges_score,is_eliminated,mean_fan_vote,ci_lower,ci_upper,ci_width
16,7,Sean Lowe,percentage,24.0,False,0.10720542004747585,0.02507758447618962,0.2659811024075987,0.24090351793140907
16,8,Ingo Rademacher,percentage,24.0,False,0.1967830152384205,0.024052851697846257,0.5968273578645256,0.5727745061666794
16,8,Zendaya,percentage,29.0,False,0.27851059763946695,0.01988655548286279,0.5963000872071148,0.576413531724252
16,8,Alexandra Raisman,percentage,28.0,False,0.12521722895666934,0.018606401680010532,0.35231222053485045,0.3337058188548399
16,8,Jacoby Jones,percentage,26.0,False,0.13486555438121048,0.02035508406414028,0.3682913077613294,0.34793622369718913
16,8,Kellie Pickler,percentage,27.5,False,0.21563064319475111,0.019687709525893844,0.5388504839599535,0.5191627744340597
16,8,Sean Lowe,percentage,21.0,True,0.04899296058948099,0.000961298309063991,0.11289221839555397,0.11193092008648997
16,9,Ingo Rademacher,percentage,25.5,True,0.05482655727066039,0.0018048682662451312,0.12245957848468952,0.1206547102184444
16,9,Zendaya,percentage,27.5,False,0.22278152169192447,0.04353939781660721,0.5338883959108707,0.49034899809426347
16,9,Alexandra Raisman,percentage,29.5,False,0.25682611828706314,0.040450567759171385,0.6370085819986384,0.5965580142394671
16,9,Jacoby Jones,percentage,29.5,False,0.21771942113547854,0.025260109638630027,0.509989708998754,0.48472959936012394
16,9,Kellie Pickler,percentage,29.0,False,0.24784638161487374,0.024508359508665405,0.6546084187283645,0.6301000592196991
16,10,Zendaya,percentage,30.0,False,0.29633344629530084,0.06659831287644805,0.5696251784657045,0.5030268655892565
16,10,Alexandra Raisman,percentage,29.0,True,0.06870723580420883,0.005114114481465634,0.1695643517809818,0.1644502372995162
16,10,Jacoby Jones,percentage,27.9999,False,0.3464740676875509,0.08030843725951552,0.8269792144959737,0.7466707772364581
16,10,Kellie Pickler,percentage,30.0,False,0.28848525021293975,0.05228678131637933,0.5598753500475526,0.5075885687311733
17,2,Valerie Harper,percentage,19.0,False,0.061185737024689484,0.013818803030547527,0.14859387663789642,0.1347750736073489
17,2,Brant Daugherty,percentage,23.0,False,0.08952286967804594,0.0008664363698040536,0.35142349818224167,0.3505570618124376
17,2,Elizabeth Berkley Lauren,percentage,25.0,False,0.09175855450155423,0.005608148631903488,0.275330796810724,0.26972264817882047
17,2,Leah Remini,percentage,24.0,False,0.08480882204660882,0.0049553954113672055,0.16089477710711278,0.15593938169574556
17,2,Corbin Bleu,percentage,26.0,False,0.06311325049731767,0.002453146256493177,0.16817894940381647,0.1657258031473233
17,2,Amber Riley,percentage,24.0,False,0.06482234513243372,0.004626974290869217,0.16245962402907183,0.1578326497382026
17,2,Keyshawn Johnson,percentage,18.0,True,0.01309763375533525,-0.030126637692614405,0.041622494417790715,0.07174913211040512
17,2,Bill Engvall,percentage,21.0,False,0.07629584239106499,0.01066729810108084,0.26802988134896993,0.2573625832478891
17,2,Christina Milian,percentage,25.0,False,0.07293146512599438,0.007142322421627944,0.23139239290232472,0.22425007048069678
17,2,"Nicole ""Snooki"" Polizzi",percentage,20.0,False,0.11733483899168341,0.015136187522619585,0.31111290754574256,0.295976720023123
17,2,Jack Osbourne,percentage,24.0,False,0.18004462799536256,0.010218824892893608,0.4317171996542377,0.4214983747613441
17,2,Bill Nye,percentage,17.0,False,0.08508401285990844,0.012426953145407642,0.23191968483131775,0.2194927316859101
17,3,Valerie Harper,percentage,16.0,False,0.08995641845886104,0.02938638303515091,0.17364485672367067,0.14425847368851977
17,3,Brant Daugherty,percentage,27.0,False,0.11445569804240231,0.007753518215470781,0.3644786391866126,0.35672512097114184
17,3,Elizabeth Berkley Lauren,percentage,25.0,False,0.07986965992360487,0.004082055546320074,0.17777222943832288,0.1736901738920028
17,3,Leah Remini,percentage,24.0,False,0.0946145408115241,0.010628472800528421,0.24184873972441345,0.23122026692388503
17,3,Corbin Bleu,percentage,26.0,False,0.1084107208356773,0.007462728509195117,0.3005390469830318,0.2930763184738367
17,3,Amber Riley,percentage,24.0,False,0.10494075234266544,0.01668967556890865,0.2115346037316822,0.19484492816277355
17,3,Bill Engvall,percentage,24.0,False,0.10835118083296418,0.004167848571126486,0.320402318483913,0.3162344699127865
17,3,Christina Milian,percentage,26.0,False,0.06340966598638667,0.0014779471706919817,0.16185581285290246,0.16037786568221046
17,3,"Nicole ""Snooki"" Polizzi",percentage,25.0,False,0.09638909426654843,0.003555553656501141,0.36002484266595297,0.35646928900945185
17,3,Jack Osbourne,percentage,22.0,False,0.11784057572246115,0.014446687257106662,0.28083373736078104,0.26638705010367436
17,3,Bill Nye,percentage,16.0,True,0.021761692776906445,-0.03396472803405735,0.06056480456350623,0.09452953259756358
17,4,Valerie Harper,percentage,18.0,True,0.027557325399626492,-0.005373208291898774,0.05984180367298891,0.06521501196488769
17,4,Brant Daugherty,percentage,21.0,False,0.14161339423423547,0.01887714437379522,0.3274031218539625,0.30852597748016725
17,4,Elizabeth Berkley Lauren,percentage,27.0,False,0.10641146721010214,0.009784679549482131,0.2834963044966282,0.27371162494714607
17,4,Leah Remini,percentage,24.0,False,0.08277267574232314,0.008872140788085986,0.18627953549500842,0.17740739470692243
17,4,Corbin Bleu,percentage,27.0,False,0.13837848302043723,0.014405494437930405,0.3852485463465647,0.3708430519086343
17,4,Amber Riley,percentage,27.0,False,0.07997006109164015,0.0027990896690586187,0.19762309077371232,0.1948240011046537
17,4,Bill Engvall,percentage,21.0,False,0.10166522569853134,0.017454834762680557,0.2411649476240703,0.22371011286138975
17,4,Christina Milian,percentage,24.0,False,0.10831542979981028,0.01916105205920965,0.26532222219062174,0.2461611701314121
17,4,"Nicole ""Snooki"" Polizzi",percentage,24.0,False,0.11497162740557881,0.014077816438236003,0.25898372238877776,0.24490590595054176
17,4,Jack Osbourne,percentage,24.0,False,0.0983443103977134,0.009486411097708928,0.255840011843668,0.24635360074595908
17,5,Brant Daugherty,percentage,27.0,False,0.1280396429673135,0.0387858636678988,0.3552147972888955,0.31642893362099667
17,5,Elizabeth Berkley Lauren,percentage,26.0,False,0.12374186781032327,0.03191237432695671,0.27837180019798535,0.24645942587102865
17,5,Leah Remini,percentage,22.0,False,0.15904240059621272,0.047780945507459587,0.3571795360075577,0.3093985905000981
17,5,Corbin Bleu,percentage,28.0,False,0.11126830664066682,0.026888096130486178,0.23762741999588946,0.21073932386540328
17,5,Amber Riley,percentage,26.0,False,0.11762575944934223,0.018636154803016274,0.37424055397067263,0.35560439916765635
17,5,Bill Engvall,percentage,24.0,False,0.09846940928788696,0.031946481288750134,0.2003374975240484,0.16839101623529826
17,5,Christina Milian,percentage,28.0,True,0.016954850275486752,-0.019458483331673982,0.05526229921236884,0.07472078254404282
17,5,"Nicole ""Snooki"" Polizzi",percentage,27.0,False,0.1486254829136731,0.029147261188702082,0.36596706386275585,0.33681980267405376
17,5,Jack Osbourne,percentage,27.0,False,0.09623228005909558,0.017425798638575043,0.22636002167124467,0.20893422303266962
17,7,Brant Daugherty,percentage,28.5,False,0.10781823168075416,0.020159101762262016,0.24772896691503088,0.22756986515276886
17,7,Elizabeth Berkley Lauren,percentage,27.0,False,0.1202173145228189,0.020690881947059033,0.25386543048012394,0.2331745485330649
17,7,Leah Remini,percentage,26.5,False,0.16631759261260995,0.023891107169814838,0.34091629239984095,0.3170251852300261
17,7,Corbin Bleu,percentage,29.5,False,0.13105521890759603,0.013770043091376324,0.3166154329611766,0.3028453898698003
17,7,Amber Riley,percentage,29.5,False,0.1295270758443809,0.018038536294152516,0.3352576561860882,0.3172191198919357
17,7,Bill Engvall,percentage,25.0,False,0.17722536473236405,0.0398630683237067,0.41345833113769226,0.3735952628139856
17,7,"Nicole ""Snooki"" Polizzi",percentage,27.0,True,0.02686132947220596,-0.009496957110620697,0.0639770196843136,0.0734739767949343
17,7,Jack Osbourne,percentage,28.5,False,0.140977872227269,0.02273936037792474,0.28625596250279883,0.2635166021248741
17,8,Brant Daugherty,percentage,27.0,True,0.032045757356043335,-0.006866708109865549,0.07463171099555474,0.08149841910542029
17,8,Elizabeth Berkley Lauren,percentage,25.0,False,0.19759153356410342,0.03648739969123908,0.4401776330541149,0.4036902333628758
17,8,Leah Remini,percentage,28.0,False,0.1998395295795431,0.050951120058161596,0.35750778402851224,0.30655666397035064
17,8,Corbin Bleu,percentage,30.0,False,0.17369876783717375,0.03559654693485343,0.31213480343363803,0.2765382564987846
17,8,Amber Riley,percentage,28.0,False,0.14066922062513404,0.027953370277584134,0.3581997002900357,0.33024633001245157
17,8,Bill Engvall,percentage,24.0,False,0.14225193553476556,0.03861228262205004,0.2775958008794587,0.23898351825740863
17,8,Jack Osbourne,percentage,30.0,False,0.11390325550323548,0.01845134012016969,0.2537353719618682,0.2352840318416985
17,9,Elizabeth Berkley Lauren,percentage,28.0,True,0.03828483375021811,0.00429030616453209,0.08498000850197032,0.08068970233743823
17,9,Leah Remini,percentage,27.0,False,0.16277180739432706,0.0440815345787706,0.32614960841496465,0.28206807383619403
17,9,Corbin Bleu,percentage,29.0,False,0.2566663363960192,0.04318916139587348,0.5755930497867597,0.5324038883908863
17,9,Amber Riley,percentage,25.5,False,0.18512073548593394,0.04950945672830462,0.41739532255579775,0.36788586582749316
17,9,Bill Engvall,percentage,21.0,False,0.16859239905783238,0.06314548940668782,0.3308307508735464,0.26768526146685856
17,9,Jack Osbourne,percentage,27.0,False,0.18856388791567086,0.04578849141255033,0.35610742775918847,0.31031893634663815
17,10,Leah Remini,percentage,32.5,True,0.06941439680560463,0.00997773386587124,0.13428827445632538,0.12431054059045414
17,10,Corbin Bleu,percentage,37.5,False,0.27683146120377417,0.06814955110392172,0.5492628160960674,0.4811132649921457
17,10,Amber Riley,percentage,39.5,False,0.2176225721702023,0.06589221519463145,0.40662777800452937,0.3407355628098979
17,10,Bill Engvall,percentage,30.0,False,0.280288202478857,0.09194270998615622,0.479594257637049,0.38765154765089277
17,10,Jack Osbourne,percentage,35.5,False,0.15584336734156273,0.04030438001542716,0.3715594500400975,0.33125507002467036
17,11,Corbin Bleu,percentage,29.6664,False,0.37661980075875895,0.08609015838916417,0.6681206566493709,0.5820304982602067
17,11,Amber Riley,percentage,31.3332,False,0.22152978240575763,0.053592569084819165,0.4306045830898647,0.3770120140050455
17,11,Bill Engvall,percentage,25.4999,True,0.09009152160428906,0.007431100876310123,0.193949615922116,0.18651851504580585
17,11,Jack Osbourne,percentage,27.9999,False,0.31175889523119277,0.06985458468501471,0.775150250073385,0.7052956653883703
18,2,Billy Dee Williams,percentage,15.0,False,0.12155648003419804,0.042159179815920565,0.2665588755080645,0.22439969569214394
18,2,Danica McKellar,percentage,24.0,False,0.07009131612969739,0.006102456761841721,0.1810402438613902,0.1749377870995485
18,2,James Maslow,percentage,25.0,False,0.08401020273056381,0.01915166386596303,0.17885651630586652,0.15970485243990348
18,2,Candace Cameron Bure,percentage,21.0,False,0.11394843275585854,0.021531335840862264,0.28013611889849654,0.2586047830576343
18,2,Sean Avery,percentage,21.0,True,0.015386945619944066,-0.016077936290075635,0.03890533848229852,0.05498327477237415
18,2,Charlie White,percentage,25.0,False,0.06156539628245517,0.0038083435723267715,0.17603195477577416,0.1722236112034474
18,2,Amy Purdy,percentage,24.0,False,0.09436409645779312,0.014609598346864629,0.21598380848789306,0.20137421014102844
18,2,Meryl Davis,percentage,25.0,False,0.09712956612957363,0.006808567364451113,0.21753694452116065,0.21072837715670953
18,2,Drew Carey,percentage,21.0,False,0.12198849783881156,0.02082558823027662,0.31174231054381674,0.2909167223135401
18,2,Cody Simpson,percentage,22.0,False,0.11690331376105219,0.028373843037067366,0.2625093382218553,0.23413549518478793
18,2,NeNe Leakes,percentage,21.0,False,0.10305575226005269,0.02543530629363805,0.25452348125020574,0.2290881749565677
18,5,Danica McKellar,percentage,39.0,False,0.09482712402590407,0.008676146171948182,0.21178117567044324,0.20310502949849507
18,5,James Maslow,percentage,40.0,False,0.11750870467671135,0.002914345923651841,0.24962731938689947,0.24671297346324764
18,5,Candace Cameron Bure,percentage,35.0,False,0.09907588163666886,0.007853362737097124,0.2560069899579901,0.24815362722089296
18,5,Charlie White,percentage,37.0,False,0.1340396393758397,0.015650958925461436,0.2943427463537238,0.2786917874282624
18,5,Amy Purdy,percentage,37.0,False,0.10287932718151799,0.012873888567062314,0.22950015743724053,0.21662626887017822
18,5,Meryl Davis,percentage,36.0,False,0.10782987706459778,0.015315995149517833,0.24536778163982925,0.2300517864903114
18,5,Drew Carey,percentage,28.0,False,0.13341035824212563,0.040130441715188446,0.32984787929916815,0.2897174375839797
18,5,Cody Simpson,percentage,34.0,True,0.018457820304887886,-0.02453654955910293,0.05450724841552893,0.07904379797463186
18,5,NeNe Leakes,percentage,36.0,False,0.1919712674917468,0.015385753789615927,0.5176812671159229,0.502295513326307
18,6,Danica McKellar,percentage,36.0,False,0.11660005954428068,0.023890628636592207,0.3083422095042874,0.28445158086769523
18,6,James Maslow,percentage,35.0,False,0.0959259847179369,0.01909349558035646,0.25969697267312736,0.2406034770927709
18,6,Candace Cameron Bure,percentage,32.0,False,0.19015150896100708,0.03272407810550244,0.426891637683574,0.3941675595780716
18,6,Charlie White,percentage,36.0,False,0.17058559599352482,0.01801656538442301,0.4603098119217536,0.44229324653733054
18,6,Amy Purdy,percentage,38.0,False,0.11394780131910182,0.014366287707910007,0.2682722481300762,0.25390596042216623
18,6,Meryl Davis,percentage,40.0,False,0.14522770171600174,0.009647580761949645,0.40694091867508986,0.3972933379131402
18,6,Drew Carey,percentage,32.0,True,0.02507770450421903,-0.012126538687864386,0.06093806198054702,0.0730646006684114
18,6,NeNe Leakes,percentage,33.0,False,0.14248364324392662,0.024902893127450552,0.41461382234993294,0.3897109292224824
18,7,Danica McKellar,percentage,36.0,False,0.27040388258212655,0.03918104416211287,0.5399444435029137,0.5007633993408008
18,7,James Maslow,percentage,35.0,False,0.13823238392509915,0.027900830066251762,0.281828683539036,0.25392785347278424
18,7,Candace Cameron Bure,percentage,37.0,False,0.12686723986350062,0.022005894501691818,0.33176888284251393,0.3097629883408221
18,7,Charlie White,percentage,35.5,False,0.10729783316628404,0.021780394608181455,0.22165736695101196,0.1998769723428305
18,7,Amy Purdy,percentage,37.5,False,0.13115716412662676,0.009851151865386175,0.31370908961561744,0.3038579377502313
18,7,Meryl Davis,percentage,39.0,False,0.19054591130103055,0.025553607141472374,0.4856818668518124,0.46012825971034005
18,7,NeNe Leakes,percentage,33.0,True,0.03549558503533128,0.0014232515235769979,0.08747362420016276,0.08605037267658576
18,8,Danica McKellar,percentage,38.0,True,0.036789604228444656,0.002358590442938631,0.09005416898005564,0.08769557853711701
18,8,James Maslow,percentage,36.0,False,0.19989153322818998,0.05585378176101107,0.4548652036220226,0.3990114218610115
18,8,Candace Cameron Bure,percentage,36.0,False,0.19711573849322064,0.034802652706718284,0.4311309738896991,0.39632832118298084
18,8,Charlie White,percentage,40.0,False,0.1455423967294005,0.036956743191053174,0.37909900029775173,0.34214225710669854
18,8,Amy Purdy,percentage,40.0,False,0.2888400892944938,0.06236416516766893,0.5251468146013984,0.46278264943372954
18,8,Meryl Davis,percentage,36.0,False,0.13182063802624983,0.040987209335856985,0.28845322390234607,0.2474660145664891
18,9,James Maslow,percentage,38.0,False,0.16409017125928096,0.04491559716242847,0.4389343066997668,0.3940187095373383
18,9,Candace Cameron Bure,percentage,36.0,False,0.3253704577496661,0.06170369655881395,0.6689545121682731,0.6072508156094591
18,9,Charlie White,percentage,38.0,True,0.05077615595277918,0.0030225483522660426,0.1336680489010119,0.13064550054874585
18,9,Amy Purdy,percentage,39.0,False,0.20420394012782267,0.05399711457575097,0.436912169328994,0.38291505475324306
18,9,Meryl Davis,percentage,40.0,False,0.25555927491045266,0.042875854416948356,0.5088706415740432,0.4659947871570948
18,10,James Maslow,percentage,29.0,True,0.07888904437470479,0.005986942967352393,0.19547472961615803,0.18948778664880564
18,10,Candace Cameron Bure,percentage,25.9998,False,0.3441399733391237,0.08743534288106065,0.7833607869340325,0.6959254440529719
18,10,Amy Purdy,percentage,29.666600000000003,False,0.2533770152205087,0.045795665068961405,0.5981461665991553,0.5523505015301939
18,10,Meryl Davis,percentage,30.0,False,0.3235939670656598,0.09006421056789032,0.6625060827523513,0.5724418721844611
19,1,Antonio Sabato Jr.,percentage,25.0,False,0.06397336403558418,0.013177078069101327,0.15729458569117605,0.14411750762207473
19,1,Jonathan Bennett,percentage,30.0,False,0.08623226092722287,0.0013804273376771745,0.22920307872739226,0.22782265138971508
19,1,Lea Thompson,percentage,32.0,False,0.08976899382255245,0.008691945095605943,0.21121891478452365,0.2025269696889177
19,1,Janel Parrish,percentage,29.0,False,0.08688928210373144,0.01562883712052105,0.20276281420056083,0.1871339770800398
19,1,Alfonso Ribeiro,percentage,36.0,False,0.0714416775582109,0.002978034798227544,0.20881860649986977,0.20584057170164222
19,1,Lolo Jones,percentage,22.0,True,0.012949561043491474,-0.034995623164211336,0.041309750760024695,0.07630537392423603
19,1,Randy Couture,percentage,31.0,False,0.07286597669137544,0.0048349807881986236,0.19202350068272928,0.18718851989453064
19,1,Tommy Chong,percentage,27.0,False,0.1456845695700782,0.018091984226959214,0.3998875611828684,0.38179557695590916
19,1,Betsey Johnson,percentage,20.0,False,0.06202529590761243,0.021399654848697536,0.13762987954407518,0.11623022469537765
19,1,Michael Waltrip,percentage,25.0,False,0.08633436045763385,0.007232537567603383,0.2563224736586414,0.24908993609103802
19,1,Tavis Smiley,percentage,29.0,False,0.06807873946593969,0.005735084491997743,0.15144065150636646,0.1457055670143687
19,1,Bethany Mota,percentage,32.0,False,0.06128163509725135,0.0005033189432476076,0.16730621868245682,0.1668028997392092
19,1,Sadie Robertson,percentage,34.0,False,0.0924742833193182,0.0009535038297302095,0.252024700574419,0.2510711967446888
19,2,Antonio Sabato Jr.,percentage,31.0,False,0.07530506275278326,0.005573521329819479,0.15014996482437895,0.14457644349455948
19,2,Jonathan Bennett,percentage,30.0,False,0.1061621784138726,0.013261841789599056,0.2639683764938394,0.25070653470424037
19,2,Lea Thompson,percentage,35.0,False,0.05958777579136845,0.0018415777326141192,0.1656370292151043,0.16379545148249017
19,2,Janel Parrish,percentage,34.0,False,0.0964904247513746,0.013411860125187573,0.2219644907719603,0.2085526306467727
19,2,Alfonso Ribeiro,percentage,32.0,False,0.10593472853835,0.012813745132186215,0.25294682592761675,0.24013308079543053
19,2,Randy Couture,percentage,28.0,False,0.09022859628518609,0.015737989440132827,0.21046453716709815,0.19472654772696532
19,2,Tommy Chong,percentage,28.0,False,0.09267512540399313,0.015219524301460882,0.21681956761052937,0.2016000433090685
19,2,Betsey Johnson,percentage,28.0,False,0.09313328336241494,0.011799756300061352,0.22471724629650364,0.21291748999644228
19,2,Michael Waltrip,percentage,24.0,False,0.10385522846911079,0.022596755447097064,0.2073963405419013,0.1847995850948042
19,2,Tavis Smiley,percentage,28.0,True,0.010633191178831778,-0.03039326877723564,0.04451432384535597,0.07490759262259161
19,2,Bethany Mota,percentage,33.0,False,0.0916866293073226,0.008076705947066349,0.2875217022644689,0.27944499631740255
19,2,Sadie Robertson,percentage,31.0,False,0.0743077757453925,0.008252173984792971,0.15845796673610066,0.1502057927513077
19,3,Antonio Sabato Jr.,percentage,29.0,False,0.07793598535947288,0.012302968556833624,0.2270026724422699,0.21469970388543627
19,3,Jonathan Bennett,percentage,32.0,False,0.07863414910491275,0.005467666206044795,0.1846370527109289,0.1791693865048841
19,3,Lea Thompson,percentage,31.0,False,0.06845161031026029,-0.0004578718553516991,0.16098991355465347,0.16144778541000518
19,3,Janel Parrish,percentage,40.0,False,0.09041346241690554,-0.003397816246579392,0.23257642992933628,0.23597424617591567
19,3,Alfonso Ribeiro,percentage,32.0,False,0.09318417526667937,0.010763043466761622,0.19961509989885975,0.18885205643209813
19,3,Randy Couture,percentage,26.0,True,0.013653643173537434,-0.03625587184553738,0.05135981271492107,0.08761568456045846
19,3,Tommy Chong,percentage,34.0,False,0.06888042493364278,0.003296500700091465,0.15413723475534505,0.15084073405525358
19,3,Betsey Johnson,percentage,29.0,False,0.09747403220163814,0.009611977955565558,0.2648619828667087,0.25525000491114314
19,3,Michael Waltrip,percentage,28.0,False,0.08977947517448898,0.006822832747178497,0.20812876242596912,0.20130592967879063
19,3,Bethany Mota,percentage,40.0,False,0.15475059698202168,0.011599209387992384,0.3472539879365944,0.33565477854860204
19,3,Sadie Robertson,percentage,32.0,False,0.166842445076441,0.029874250721167703,0.3433538902171117,0.313479639495944
19,4,Antonio Sabato Jr.,percentage,29.0,False,0.11221052219120589,0.026546605457410298,0.27218254728004315,0.24563594182263285
19,4,Jonathan Bennett,percentage,24.0,False,0.1885991987028701,0.027623809523996762,0.5223754123688958,0.49475160284489905
19,4,Lea Thompson,percentage,39.0,False,0.09298261370183517,0.006922264819642955,0.28146028488541364,0.27453802006577066
19,4,Janel Parrish,percentage,36.0,False,0.11719753249764622,0.007884913849976381,0.26239066992925,0.2545057560792736
19,4,Alfonso Ribeiro,percentage,40.0,False,0.15228337775422074,0.005875918460522432,0.38816168451027344,0.382285766049751
19,4,Tommy Chong,percentage,28.0,False,0.09911889248384675,0.012905433965380802,0.22969181869155397,0.21678638472617318
19,4,Betsey Johnson,percentage,29.0,True,0.011583850147415945,-0.035531993728242395,0.04913516530782343,0.08466715903606582
19,4,Michael Waltrip,percentage,25.0,False,0.10539801827322015,0.027621290886660568,0.2480789462985585,0.22045765541189793
19,4,Bethany Mota,percentage,33.0,False,0.06540017011065753,0.007015215775354348,0.1582289361213263,0.15121372034597194
19,4,Sadie Robertson,percentage,37.0,False,0.05522582413708145,0.0033974364089529377,0.15997400259746297,0.15657656618851004
19,6,Antonio Sabato Jr.,percentage,28.0,False,0.12101087208420772,0.03443012587842101,0.2624637958028942,0.2280336699244732
19,6,Jonathan Bennett,percentage,32.0,True,0.018984432935200198,-0.01869847643927392,0.045659090703473584,0.06435756714274751
19,6,Lea Thompson,percentage,32.0,False,0.14872144528574321,0.02358682781397524,0.3475075205466459,0.32392069273267066
19,6,Janel Parrish,percentage,33.0,False,0.11548998726246609,0.022493102203096107,0.3221203710776891,0.299627268874593
19,6,Alfonso Ribeiro,percentage,39.0,False,0.0916036122224296,0.006382465156329814,0.26429334270513855,0.2579108775488087
19,6,Tommy Chong,percentage,28.0,False,0.13479195007052497,0.03819259498439938,0.3575330860597215,0.31934049107532214
19,6,Michael Waltrip,percentage,30.0,False,0.14692787481261244,0.03420413322012541,0.29456718520266995,0.26036305198254456
19,6,Bethany Mota,percentage,36.0,False,0.12513745087256078,0.017804541365129226,0.38956100771727176,0.37175646635214254
19,6,Sadie Robertson,percentage,35.0,False,0.09733237445425329,0.013209573995197288,0.21664137682468532,0.20343180282948803
19,7,Antonio Sabato Jr.,percentage,29.5,True,0.022577555381098277,-0.02111108801371119,0.06976504572307009,0.09087613373678127
19,7,Lea Thompson,percentage,35.0,False,0.1089632216876631,0.012799550688181699,0.2516470893699947,0.238847538681813
19,7,Janel Parrish,percentage,33.5,False,0.12346608114675574,0.01578667279634937,0.2707677101552755,0.25498103735892613
19,7,Alfonso Ribeiro,percentage,34.0,False,0.13052984105322107,0.009016634477711453,0.35860351583096234,0.3495868813532509
19,7,Tommy Chong,percentage,30.0,False,0.12830945159738094,0.028350017332993388,0.30858152613357803,0.28023150880058467
19,7,Michael Waltrip,percentage,28.0,False,0.18297749793206441,0.034031788834938737,0.39627589041775746,0.3622441015828187
19,7,Bethany Mota,percentage,37.5,False,0.09350047470153316,0.005943295499535019,0.2353802630800301,0.2294369675804951
19,7,Sadie Robertson,percentage,31.0,False,0.20967587650028152,0.021259230672139147,0.4622354774687526,0.44097624679661346
19,8,Lea Thompson,percentage,32.0,False,0.14897716947120218,0.021451676345308694,0.3689317453476628,0.3474800690023541
19,8,Janel Parrish,percentage,43.0,False,0.1410190920635376,0.021364423643058753,0.34405824849677813,0.3226938248537194
19,8,Alfonso Ribeiro,percentage,41.0,False,0.11631873568010125,0.010422330833380747,0.2457956560236873,0.23537332519030657
19,8,Tommy Chong,percentage,29.0,False,0.23383830665632946,0.04431952888136116,0.44867758914570927,0.4043580602643481
19,8,Michael Waltrip,percentage,25.0,True,0.05467149077134721,0.004511964089002946,0.11491119182734996,0.11039922773834701
19,8,Bethany Mota,percentage,40.0,False,0.12629304383910483,0.00982543929912967,0.3001991599454951,0.29037372064636546
19,8,Sadie Robertson,percentage,38.0,False,0.17888216151837755,0.01943520233585879,0.4091828847647217,0.38974768242886293
19,9,Lea Thompson,percentage,35.0,True,0.03703537869757861,0.0012768302478715597,0.0939163978341108,0.09263956758623924
19,9,Janel Parrish,percentage,38.5,False,0.2653864199239882,0.031916507874219804,0.559374015142345,0.5274575072681251
19,9,Alfonso Ribeiro,percentage,38.5,False,0.14044877797739785,0.028670729109309,0.5576414058328105,0.5289706767235015
19,9,Tommy Chong,percentage,28.5,False,0.16219387395215465,0.050779339214274376,0.49644819443879706,0.4456688552245227
19,9,Bethany Mota,percentage,37.0,False,0.11483180651560305,0.020224589614550637,0.26197779835121243,0.24175320873666178
19,9,Sadie Robertson,percentage,36.5,False,0.28010374293327833,0.04354357659175888,0.6892339708055778,0.6456903942138189
19,10,Janel Parrish,percentage,39.0,False,0.15910090700164242,0.011740638972239427,0.38448058476611685,0.3727399457938774
19,10,Alfonso Ribeiro,percentage,37.5,False,0.30948592155161064,0.05475928161347093,0.5639717011663252,0.5092124195528543
19,10,Tommy Chong,percentage,31.0,True,0.06501661051250275,0.005027484746010524,0.17044586668973352,0.165418381943723
19,10,Bethany Mota,percentage,38.0,False,0.290046752964352,0.06921588006794441,0.6988832147597333,0.6296673346917888
19,10,Sadie Robertson,percentage,37.0,False,0.17634980796989308,0.03821088718052443,0.449301187512936,0.41109030033241156
19,11,Janel Parrish,percentage,38.99980000000001,False,0.24038749426371714,0.03992105512777325,0.5499788543108789,0.5100577991831057
19,11,Alfonso Ribeiro,percentage,40.0,False,0.21094489868380634,0.04220809811802925,0.46897067522167907,0.42676257710364984
19,11,Bethany Mota,percentage,38.0,True,0.0737779894497538,0.006524351681340842,0.18453052510235143,0.1780061734210106
19,11,Sadie Robertson,percentage,39.333200000000005,False,0.4748896176027212,0.10908190836728295,0.8550826605232321,0.7460007521559492
20,2,Suzanne Somers,percentage,28.0,False,0.08541424112775695,0.010117902793953179,0.19437386533303744,0.18425596253908427
20,2,Willow Shields,percentage,32.0,False,0.08150058449807793,0.007702391701813756,0.24482063268658505,0.2371182409847713
20,2,Riker Lynch,percentage,32.0,False,0.09042555839837588,0.015917052927147478,0.2091928888400131,0.19327583591286562
20,2,Rumer Willis,percentage,32.0,False,0.08237790477180372,0.016079832419177095,0.19740873323578567,0.18132890081660857
20,2,Nastia Liukin,percentage,34.0,False,0.07832956483451561,0.005493234793512096,0.28532170416528946,0.27982846937177736
20,2,Michael Sam,percentage,28.0,False,0.09589187302140782,0.007890526494116522,0.19341464414344622,0.1855241176493297
20,2,Robert Herjavec,percentage,28.0,False,0.09520946035063779,0.021823218977980875,0.22907893553963288,0.207255716561652
20,2,Charlotte McKinney,percentage,26.0,False,0.1199812688717042,0.019139968435301448,0.27170178676808876,0.2525618183327873
20,2,Noah Galloway,percentage,27.0,False,0.11597672401670814,0.013059319964274174,0.35828132412661595,0.3452220041623418
20,2,Redfoo,percentage,31.0,True,0.003773238635284294,-0.03092340643386824,0.03316898117761839,0.06409238761148664
20,2,Patti LaBelle,percentage,28.0,False,0.07267818321955424,0.009758859318534045,0.173732678342248,0.16397381902371397
20,2,Chris Soules,percentage,21.0,False,0.07844139825417185,0.013490843907107763,0.15256818811568,0.13907734420857223
20,3,Suzanne Somers,percentage,25.0,False,0.09488068670464839,0.014852124783444708,0.2008680520151584,0.18601592723171367
