Season,Week,Contestant,Is_Controversial,Actual_Method,Counter_Method,Judges_Score,Judge_Rank,Inferred_Fan_Vote,Fan_Vote_Rank,Result_Actual,Result_Counter,Outcome_Changed,Bias_Actual_Kill_FanLoser,Bias_Counter_Kill_FanLoser
18,2,Charlie White,False,percentage,rank,25.0,3,0.07019545398408433,9,Safe,Safe,False,False,False
18,2,Amy Purdy,False,percentage,rank,24.0,5,0.12164485390474274,3,Safe,Safe,False,False,False
18,2,Meryl Davis,False,percentage,rank,25.0,3,0.10617297648720642,4,Safe,Safe,False,False,False
18,2,Drew Carey,False,percentage,rank,21.0,10,0.13427685072754506,2,Safe,Safe,False,False,False
18,2,Cody Simpson,False,percentage,rank,22.0,6,0.14184344370844343,1,Safe,Safe,False,False,False
18,2,NeNe Leakes,False,percentage,rank,21.0,10,0.09634818929060857,5,Safe,Safe,False,False,False
18,5,Danica McKellar,False,percentage,rank,39.0,2,0.11241536960123781,5,Safe,Safe,False,False,False
18,5,James Maslow,False,percentage,rank,40.0,1,0.2284599144305622,1,Safe,Safe,False,False,False
18,5,Candace Cameron Bure,False,percentage,rank,35.0,7,0.18661792182091322,2,Safe,Safe,False,False,False
18,5,Charlie White,False,percentage,rank,37.0,4,0.07228981167367796,8,Safe,Safe,False,False,False
18,5,Amy Purdy,False,percentage,rank,37.0,4,0.07538073077777772,6,Safe,Safe,False,False,False
18,5,Meryl Davis,False,percentage,rank,36.0,6,0.07335958034736748,7,Safe,Safe,False,False,False
18,5,Drew Carey,False,percentage,rank,28.0,9,0.11837254320084337,3,Safe,Safe,False,False,False
18,5,Cody Simpson,False,percentage,rank,34.0,8,0.015504103123992951,9,Eliminated,Eliminated,False,False,False
18,5,NeNe Leakes,False,percentage,rank,36.0,6,0.11760002502362714,4,Safe,Safe,False,False,False
18,6,Danica McKellar,False,percentage,rank,36.0,4,0.22967137824039563,2,Safe,Safe,False,False,False
18,6,James Maslow,False,percentage,rank,35.0,5,0.11077662977211408,3,Safe,Safe,False,False,False
18,6,Candace Cameron Bure,False,percentage,rank,32.0,8,0.2846341338444054,1,Safe,Safe,False,False,False
18,6,Charlie White,False,percentage,rank,36.0,4,0.08933720161941913,5,Safe,Safe,False,False,False
18,6,Amy Purdy,False,percentage,rank,38.0,2,0.09028939030752654,4,Safe,Safe,False,False,False
18,6,Meryl Davis,False,percentage,rank,40.0,1,0.07597706293079486,7,Safe,Safe,False,False,False
18,6,Drew Carey,False,percentage,rank,32.0,8,0.03414227415561927,8,Eliminated,Eliminated,False,False,False
18,6,NeNe Leakes,False,percentage,rank,33.0,6,0.08517192912972582,6,Safe,Safe,False,False,False
18,7,Danica McKellar,False,percentage,rank,36.0,4,0.11746632073338922,4,Safe,Safe,False,False,False
18,7,James Maslow,False,percentage,rank,35.0,6,0.34156982873175196,1,Safe,Safe,False,False,False
18,7,Candace Cameron Bure,False,percentage,rank,37.0,3,0.11164860607932516,5,Safe,Safe,False,False,False
18,7,Charlie White,False,percentage,rank,35.5,5,0.12773711401203972,3,Safe,Safe,False,False,False
18,7,Amy Purdy,False,percentage,rank,37.5,2,0.07840511503870373,6,Safe,Safe,False,False,False
18,7,Meryl Davis,False,percentage,rank,39.0,1,0.1892213116401291,2,Safe,Safe,False,False,False
18,7,NeNe Leakes,False,percentage,rank,33.0,7,0.033951703764660675,7,Eliminated,Eliminated,False,False,False
18,8,Danica McKellar,False,percentage,rank,38.0,3,0.0426633985097835,6,Eliminated,Safe,True,True,False
18,8,James Maslow,False,percentage,rank,36.0,6,0.18486731311453358,3,Safe,Safe,True,False,False
18,8,Candace Cameron Bure,False,percentage,rank,36.0,6,0.1480041344183394,4,Safe,Eliminated,True,False,False
18,8,Charlie White,False,percentage,rank,40.0,2,0.23887769757443095,2,Safe,Safe,True,False,False
18,8,Amy Purdy,False,percentage,rank,40.0,2,0.14257949958445781,5,Safe,Safe,True,False,False
18,8,Meryl Davis,False,percentage,rank,36.0,6,0.2430079567984554,1,Safe,Safe,True,False,False
18,9,James Maslow,False,percentage,rank,38.0,4,0.15142889087110664,4,Safe,Safe,False,False,False
18,9,Candace Cameron Bure,False,percentage,rank,36.0,5,0.2441478565370346,3,Safe,Safe,False,False,False
18,9,Charlie White,False,percentage,rank,38.0,4,0.05499072804957815,5,Eliminated,Eliminated,False,False,False
18,9,Amy Purdy,False,percentage,rank,39.0,2,0.25092882456170384,2,Safe,Safe,False,False,False
18,9,Meryl Davis,False,percentage,rank,40.0,1,0.2985036999805786,1,Safe,Safe,False,False,False
18,10,James Maslow,False,percentage,rank,29.0,3,0.06194676766728333,4,Eliminated,Eliminated,False,False,False
18,10,Candace Cameron Bure,False,percentage,rank,25.9998,4,0.2069084661671909,2,Safe,Safe,False,False,False
18,10,Amy Purdy,False,percentage,rank,29.666600000000003,2,0.18577098653630622,3,Safe,Safe,False,False,False
18,10,Meryl Davis,False,percentage,rank,30.0,1,0.545373779629221,1,Safe,Safe,False,False,False
19,1,Antonio Sabato Jr.,False,percentage,rank,25.0,11,0.07777381996580963,6,Safe,Safe,False,False,False
19,1,Jonathan Bennett,False,percentage,rank,30.0,6,0.08573986801767629,5,Safe,Safe,False,False,False
19,1,Lea Thompson,False,percentage,rank,32.0,4,0.1914503333891739,1,Safe,Safe,False,False,False
19,1,Janel Parrish,False,percentage,rank,29.0,8,0.08867009637323109,4,Safe,Safe,False,False,False
19,1,Alfonso Ribeiro,False,percentage,rank,36.0,1,0.04504699562675791,12,Safe,Safe,False,False,False
19,1,Lolo Jones,False,percentage,rank,22.0,12,0.012418839927703788,13,Eliminated,Eliminated,False,False,False
19,1,Randy Couture,False,percentage,rank,31.0,5,0.05919339228236799,9,Safe,Safe,False,False,False
19,1,Tommy Chong,False,percentage,rank,27.0,9,0.04624730645036764,11,Safe,Safe,False,False,False
19,1,Betsey Johnson,False,percentage,rank,20.0,13,0.0701730815913049,8,Safe,Safe,False,False,False
19,1,Michael Waltrip,False,percentage,rank,25.0,11,0.058587604428464946,10,Safe,Safe,False,False,False
19,1,Tavis Smiley,False,percentage,rank,29.0,8,0.09502818375717587,3,Safe,Safe,False,False,False
19,1,Bethany Mota,False,percentage,rank,32.0,4,0.0734767655386768,7,Safe,Safe,False,False,False
19,1,Sadie Robertson,False,percentage,rank,34.0,2,0.09619371265128977,2,Safe,Safe,False,False,False
19,2,Antonio Sabato Jr.,False,percentage,rank,31.0,6,0.060061967826361785,10,Safe,Safe,False,False,False
19,2,Jonathan Bennett,False,percentage,rank,30.0,7,0.061167000093702434,9,Safe,Safe,False,False,False
19,2,Lea Thompson,False,percentage,rank,35.0,1,0.07637977007237957,6,Safe,Safe,False,False,False
19,2,Janel Parrish,False,percentage,rank,34.0,2,0.06885323162038716,7,Safe,Safe,False,False,False
19,2,Alfonso Ribeiro,False,percentage,rank,32.0,4,0.11727429307807156,3,Safe,Safe,False,False,False
19,2,Randy Couture,False,percentage,rank,28.0,11,0.11162078851204547,4,Safe,Safe,False,False,False
19,2,Tommy Chong,False,percentage,rank,28.0,11,0.06222967870906682,8,Safe,Safe,False,False,False
19,2,Betsey Johnson,False,percentage,rank,28.0,11,0.13714915415330795,2,Safe,Safe,False,False,False
19,2,Michael Waltrip,False,percentage,rank,24.0,12,0.15517272084801392,1,Safe,Safe,False,False,False
19,2,Tavis Smiley,False,percentage,rank,28.0,11,0.015279717466112508,12,Eliminated,Eliminated,False,False,False
19,2,Bethany Mota,False,percentage,rank,33.0,3,0.053843579862170025,11,Safe,Safe,False,False,False
19,2,Sadie Robertson,False,percentage,rank,31.0,6,0.0809680977583805,5,Safe,Safe,False,False,False
19,3,Antonio Sabato Jr.,False,percentage,rank,29.0,9,0.06442854997807848,8,Safe,Safe,False,False,False
19,3,Jonathan Bennett,False,percentage,rank,32.0,6,0.12278647646869231,2,Safe,Safe,False,False,False
19,3,Lea Thompson,False,percentage,rank,31.0,7,0.09675266638772596,5,Safe,Safe,False,False,False
19,3,Janel Parrish,False,percentage,rank,40.0,2,0.05486860456639753,10,Safe,Safe,False,False,False
19,3,Alfonso Ribeiro,False,percentage,rank,32.0,6,0.06200343154377691,9,Safe,Safe,False,False,False
19,3,Randy Couture,False,percentage,rank,26.0,11,0.019108809922154357,11,Eliminated,Eliminated,False,False,False
19,3,Tommy Chong,False,percentage,rank,34.0,3,0.22804502076033656,1,Safe,Safe,False,False,False
19,3,Betsey Johnson,False,percentage,rank,29.0,9,0.07371930741958749,6,Safe,Safe,False,False,False
19,3,Michael Waltrip,False,percentage,rank,28.0,10,0.10306191013674687,4,Safe,Safe,False,False,False
19,3,Bethany Mota,False,percentage,rank,40.0,2,0.10365552431230483,3,Safe,Safe,False,False,False
19,3,Sadie Robertson,False,percentage,rank,32.0,6,0.07156969850419811,7,Safe,Safe,False,False,False
19,4,Antonio Sabato Jr.,False,percentage,rank,29.0,7,0.11178052202684777,4,Safe,Safe,False,False,False
19,4,Jonathan Bennett,False,percentage,rank,24.0,10,0.1115402662783014,5,Safe,Safe,False,False,False
19,4,Lea Thompson,False,percentage,rank,39.0,2,0.10105642122769327,6,Safe,Safe,False,False,False
19,4,Janel Parrish,False,percentage,rank,36.0,4,0.1255975208506655,3,Safe,Safe,False,False,False
19,4,Alfonso Ribeiro,False,percentage,rank,40.0,1,0.08164868747472737,7,Safe,Safe,False,False,False
19,4,Tommy Chong,False,percentage,rank,28.0,8,0.0666344591837446,8,Safe,Safe,False,False,False
19,4,Betsey Johnson,False,percentage,rank,29.0,7,0.012076287465651321,10,Eliminated,Eliminated,False,False,False
19,4,Michael Waltrip,False,percentage,rank,25.0,9,0.16421292988632358,2,Safe,Safe,False,False,False
19,4,Bethany Mota,False,percentage,rank,33.0,5,0.16877359226816735,1,Safe,Safe,False,False,False
19,4,Sadie Robertson,False,percentage,rank,37.0,3,0.056679313337877416,9,Safe,Safe,False,False,False
19,6,Antonio Sabato Jr.,False,percentage,rank,28.0,9,0.0891699538666538,5,Safe,Safe,False,False,False
19,6,Jonathan Bennett,False,percentage,rank,32.0,6,0.017821862076066727,9,Eliminated,Eliminated,False,False,False
19,6,Lea Thompson,False,percentage,rank,32.0,6,0.11884245246037689,4,Safe,Safe,False,False,False
19,6,Janel Parrish,False,percentage,rank,33.0,4,0.055466185123437,8,Safe,Safe,False,False,False
19,6,Alfonso Ribeiro,False,percentage,rank,39.0,1,0.22037045151363013,2,Safe,Safe,False,False,False
19,6,Tommy Chong,False,percentage,rank,28.0,9,0.23836509293792815,1,Safe,Safe,False,False,False
19,6,Michael Waltrip,False,percentage,rank,30.0,7,0.07882732261851183,6,Safe,Safe,False,False,False
19,6,Bethany Mota,False,percentage,rank,36.0,2,0.11935344819127565,3,Safe,Safe,False,False,False
19,6,Sadie Robertson,False,percentage,rank,35.0,3,0.06178323121212072,7,Safe,Safe,False,False,False
19,7,Antonio Sabato Jr.,False,percentage,rank,29.5,7,0.034137157419354754,8,Eliminated,Eliminated,False,False,False
19,7,Lea Thompson,False,percentage,rank,35.0,2,0.13238644093390375,4,Safe,Safe,False,False,False
19,7,Janel Parrish,False,percentage,rank,33.5,4,0.14423253262608468,2,Safe,Safe,False,False,False
19,7,Alfonso Ribeiro,False,percentage,rank,34.0,3,0.14248264275660907,3,Safe,Safe,False,False,False
19,7,Tommy Chong,False,percentage,rank,30.0,6,0.12493138491750297,5,Safe,Safe,False,False,False
19,7,Michael Waltrip,False,percentage,rank,28.0,8,0.08069340141853247,7,Safe,Safe,False,False,False
19,7,Bethany Mota,False,percentage,rank,37.5,1,0.22200599089298118,1,Safe,Safe,False,False,False
19,7,Sadie Robertson,False,percentage,rank,31.0,5,0.11913044903503059,6,Safe,Safe,False,False,False
19,8,Lea Thompson,False,percentage,rank,32.0,5,0.1077488225823649,5,Safe,Safe,False,False,False
19,8,Janel Parrish,False,percentage,rank,43.0,1,0.13654717043161657,4,Safe,Safe,False,False,False
19,8,Alfonso Ribeiro,False,percentage,rank,41.0,2,0.21707437574247646,2,Safe,Safe,False,False,False
19,8,Tommy Chong,False,percentage,rank,29.0,6,0.09730217535644564,6,Safe,Safe,False,False,False
19,8,Michael Waltrip,False,percentage,rank,25.0,7,0.044160491155319594,7,Eliminated,Eliminated,False,False,False
19,8,Bethany Mota,False,percentage,rank,40.0,3,0.25969796066588446,1,Safe,Safe,False,False,False
19,8,Sadie Robertson,False,percentage,rank,38.0,4,0.13746900406589316,3,Safe,Safe,False,False,False
19,9,Lea Thompson,False,percentage,rank,35.0,5,0.03743447878581631,6,Eliminated,Eliminated,False,False,False
19,9,Janel Parrish,False,percentage,rank,38.5,2,0.14838822025352538,3,Safe,Safe,False,False,False
19,9,Alfonso Ribeiro,False,percentage,rank,38.5,2,0.3617895945454009,1,Safe,Safe,False,False,False
19,9,Tommy Chong,False,percentage,rank,28.5,6,0.11378124238303527,4,Safe,Safe,False,False,False
19,9,Bethany Mota,False,percentage,rank,37.0,3,0.24018516064060658,2,Safe,Safe,False,False,False
19,9,Sadie Robertson,False,percentage,rank,36.5,4,0.09842130339161483,5,Safe,Safe,False,False,False
19,10,Janel Parrish,False,percentage,rank,39.0,1,0.24775456236341062,2,Safe,Safe,False,False,False
19,10,Alfonso Ribeiro,False,percentage,rank,37.5,3,0.17301554566742677,4,Safe,Safe,False,False,False
19,10,Tommy Chong,False,percentage,rank,31.0,5,0.07278232132837821,5,Eliminated,Eliminated,False,False,False
19,10,Bethany Mota,False,percentage,rank,38.0,2,0.33183183965640856,1,Safe,Safe,False,False,False
19,10,Sadie Robertson,False,percentage,rank,37.0,4,0.1746157309843766,3,Safe,Safe,False,False,False
19,11,Janel Parrish,False,percentage,rank,38.99980000000001,3,0.5945746248017307,1,Safe,Safe,False,False,False
19,11,Alfonso Ribeiro,False,percentage,rank,40.0,1,0.14824992360353498,3,Safe,Safe,False,False,False
19,11,Bethany Mota,False,percentage,rank,38.0,4,0.0747155821235526,4,Eliminated,Eliminated,False,False,False
19,11,Sadie Robertson,False,percentage,rank,39.333200000000005,2,0.1824598694711812,2,Safe,Safe,False,False,False
20,2,Suzanne Somers,False,percentage,rank,28.0,9,0.12648847995875825,2,Safe,Safe,True,False,False
20,2,Willow Shields,True,percentage,rank,32.0,4,0.06829699242872593,9,Safe,Safe,True,False,False
20,2,Riker Lynch,False,percentage,rank,32.0,4,0.05710338234799776,11,Safe,Safe,True,False,False
20,2,Rumer Willis,False,percentage,rank,32.0,4,0.1504286248063491,1,Safe,Safe,True,False,False
20,2,Nastia Liukin,False,percentage,rank,34.0,1,0.06352511554035124,10,Safe,Safe,True,False,False
20,2,Michael Sam,False,percentage,rank,28.0,9,0.11057280767967226,4,Safe,Safe,True,False,False
20,2,Robert Herjavec,False,percentage,rank,28.0,9,0.07697417909162704,6,Safe,Safe,True,False,False
20,2,Charlotte McKinney,False,percentage,rank,26.0,11,0.06838816115810688,8,Safe,Eliminated,True,False,False
20,2,Noah Galloway,False,percentage,rank,27.0,10,0.0824443269061589,5,Safe,Safe,True,False,False
20,2,Redfoo,False,percentage,rank,31.0,5,0.005369481733654305,12,Eliminated,Safe,True,True,False
20,2,Patti LaBelle,False,percentage,rank,28.0,9,0.07195999520244906,7,Safe,Safe,True,False,False
20,2,Chris Soules,False,percentage,rank,21.0,12,0.11844845314615018,3,Safe,Safe,True,False,False
20,3,Suzanne Somers,False,percentage,rank,25.0,8,0.08967316284156857,4,Safe,Safe,False,False,False
20,3,Willow Shields,True,percentage,rank,32.0,4,0.08247824623406025,7,Safe,Safe,False,False,False
20,3,Riker Lynch,False,percentage,rank,34.0,2,0.07885210691915587,8,Safe,Safe,False,False,False
20,3,Rumer Willis,False,percentage,rank,33.0,3,0.08938711132840105,5,Safe,Safe,False,False,False
20,3,Nastia Liukin,False,percentage,rank,34.0,2,0.2295312755462271,1,Safe,Safe,False,False,False
20,3,Michael Sam,False,percentage,rank,24.0,9,0.10456494178415125,2,Safe,Safe,False,False,False
20,3,Robert Herjavec,False,percentage,rank,29.0,6,0.06453371880772638,10,Safe,Safe,False,False,False
20,3,Charlotte McKinney,False,percentage,rank,22.0,11,0.018917895914413858,11,Eliminated,Eliminated,False,False,False
20,3,Noah Galloway,False,percentage,rank,30.0,5,0.09184231973071799,3,Safe,Safe,False,False,False
20,3,Patti LaBelle,False,percentage,rank,22.0,11,0.06620641565753219,9,Safe,Safe,False,False,False
20,3,Chris Soules,False,percentage,rank,28.0,7,0.08401280523604394,6,Safe,Safe,False,False,False
20,4,Suzanne Somers,False,percentage,rank,28.0,9,0.10809616993902173,5,Safe,Safe,False,False,False
20,4,Willow Shields,True,percentage,rank,39.0,1,0.07745911952089968,9,Safe,Safe,False,False,False
20,4,Riker Lynch,False,percentage,rank,34.0,5,0.1328564949147816,3,Safe,Safe,False,False,False
20,4,Rumer Willis,False,percentage,rank,35.0,3,0.10814464839981236,4,Safe,Safe,False,False,False
20,4,Nastia Liukin,False,percentage,rank,36.0,2,0.1416356607561473,2,Safe,Safe,False,False,False
20,4,Michael Sam,False,percentage,rank,30.0,8,0.021299507813515296,10,Eliminated,Eliminated,False,False,False
20,4,Robert Herjavec,False,percentage,rank,34.0,5,0.14566599730368238,1,Safe,Safe,False,False,False
20,4,Noah Galloway,False,percentage,rank,32.0,6,0.08174868324985451,8,Safe,Safe,False,False,False
20,4,Patti LaBelle,False,percentage,rank,30.0,8,0.08765128894693486,7,Safe,Safe,False,False,False
20,4,Chris Soules,False,percentage,rank,27.0,10,0.09544242915535041,6,Safe,Safe,False,False,False
20,5,Suzanne Somers,False,percentage,rank,28.0,6,0.023697791582345706,9,Eliminated,Safe,True,True,False
20,5,Willow Shields,True,percentage,rank,34.0,4,0.09386411412673659,6,Safe,Safe,True,False,False
20,5,Riker Lynch,False,percentage,rank,38.0,3,0.08895528041628342,7,Safe,Safe,True,False,False
20,5,Rumer Willis,False,percentage,rank,39.0,1,0.22909744724234268,1,Safe,Safe,True,False,False
20,5,Nastia Liukin,False,percentage,rank,38.0,3,0.13161302919879883,2,Safe,Safe,True,False,False
20,5,Robert Herjavec,False,percentage,rank,24.0,9,0.1194007574091346,3,Safe,Safe,True,False,False
20,5,Noah Galloway,False,percentage,rank,28.0,6,0.11577719604969204,4,Safe,Safe,True,False,False
20,5,Patti LaBelle,False,percentage,rank,27.0,8,0.11189150065216985,5,Safe,Safe,True,False,False
20,5,Chris Soules,False,percentage,rank,27.0,8,0.08570288332249609,8,Safe,Eliminated,True,False,False
20,6,Willow Shields,True,percentage,rank,36.5,3,0.2865992045340347,1,Safe,Safe,False,False,False
20,6,Riker Lynch,False,percentage,rank,38.0,1,0.11256852269760709,5,Safe,Safe,False,False,False
20,6,Rumer Willis,False,percentage,rank,35.5,4,0.09036104600763098,6,Safe,Safe,False,False,False
20,6,Nastia Liukin,False,percentage,rank,36.5,3,0.14089650188411398,3,Safe,Safe,False,False,False
20,6,Robert Herjavec,False,percentage,rank,33.5,8,0.12060829090633729,4,Safe,Safe,False,False,False
20,6,Noah Galloway,False,percentage,rank,34.0,7,0.07654812392425331,7,Safe,Safe,False,False,False
20,6,Patti LaBelle,False,percentage,rank,34.0,7,0.02020025126030651,8,Eliminated,Eliminated,False,False,False
20,6,Chris Soules,False,percentage,rank,35.0,5,0.15221805878571648,2,Safe,Safe,False,False,False
20,7,Willow Shields,True,percentage,rank,39.0,2,0.028420504155843917,7,Eliminated,Safe,True,True,False
20,7,Riker Lynch,False,percentage,rank,37.0,5,0.10024296965001367,6,Safe,Safe,True,False,False
20,7,Rumer Willis,False,percentage,rank,37.0,5,0.21508313663315556,1,Safe,Safe,True,False,False
20,7,Nastia Liukin,False,percentage,rank,41.0,1,0.18635182056902225,3,Safe,Safe,True,False,False
20,7,Robert Herjavec,False,percentage,rank,31.0,7,0.10311795498290892,5,Safe,Eliminated,True,False,False
20,7,Noah Galloway,False,percentage,rank,38.0,3,0.18793128831305808,2,Safe,Safe,True,False,False
20,7,Chris Soules,False,percentage,rank,31.0,7,0.1788523256959978,4,Safe,Safe,True,False,False
20,8,Riker Lynch,False,percentage,rank,39.0,2,0.19968146613272325,3,Safe,Safe,False,False,False
20,8,Rumer Willis,False,percentage,rank,40.0,1,0.17611005131007307,4,Safe,Safe,False,False,False
20,8,Nastia Liukin,False,percentage,rank,38.0,3,0.22408770153233953,2,Safe,Safe,False,False,False
20,8,Robert Herjavec,False,percentage,rank,31.0,6,0.05504718563101404,6,Eliminated,Eliminated,False,False,False
20,8,Noah Galloway,False,percentage,rank,31.5,5,0.2813439605167237,1,Safe,Safe,False,False,False
20,8,Chris Soules,False,percentage,rank,32.0,4,0.06372963487712614,5,Safe,Safe,False,False,False
20,9,Riker Lynch,False,percentage,rank,40.0,2,0.2803384733908873,2,Safe,Safe,True,False,False
20,9,Rumer Willis,False,percentage,rank,39.0,3,0.4326418028189132,1,Safe,Safe,True,False,False
20,9,Nastia Liukin,False,percentage,rank,40.0,2,0.06372545803421786,4,Eliminated,Safe,True,True,False
20,9,Noah Galloway,False,percentage,rank,38.0,4,0.22329426575598152,3,Safe,Eliminated,True,False,False
21,2,Gary Busey,False,percentage,rank,16.5,12,0.07323254556528111,6,Safe,Safe,True,False,False
21,2,Alexa PenaVega,False,percentage,rank,23.0,3,0.1148597231628711,3,Safe,Safe,True,False,False
21,2,Carlos PenaVega,False,percentage,rank,22.5,7,0.0732600017038879,5,Safe,Safe,True,False,False
21,2,Victor Espinoza,False,percentage,rank,18.5,11,0.011015807756592989,13,Eliminated,Safe,True,True,False
21,2,Alek Skarlatos,False,percentage,rank,22.5,7,0.16243632009077713,1,Safe,Safe,True,False,False
21,2,Chaka Khan,False,percentage,rank,15.0,13,0.027591155001816203,12,Safe,Eliminated,True,False,False
21,2,Andy Grammer,False,percentage,rank,22.0,8,0.050087347388220495,11,Safe,Safe,True,False,False
21,2,Tamar Braxton,False,percentage,rank,24.5,1,0.05772228488694434,9,Safe,Safe,True,False,False
21,2,Nick Carter,False,percentage,rank,22.5,7,0.1475132285482944,2,Safe,Safe,True,False,False
21,2,Hayes Grier,False,percentage,rank,22.5,7,0.06964760863435172,7,Safe,Safe,True,False,False
21,2,Bindi Irwin,False,percentage,rank,24.0,2,0.06084208067951767,8,Safe,Safe,True,False,False
21,2,Kim Zolciak-Biermann,False,percentage,rank,18.5,11,0.10056971089026598,4,Safe,Safe,True,False,False
21,2,Paula Deen,False,percentage,rank,18.5,11,0.05122218569117984,10,Safe,Safe,True,False,False
21,4,Gary Busey,False,percentage,rank,16.0,10,0.02492233501506763,10,Eliminated,Eliminated,False,False,False
21,4,Alexa PenaVega,False,percentage,rank,21.0,8,0.15527300045625556,1,Safe,Safe,False,False,False
21,4,Carlos PenaVega,False,percentage,rank,25.0,5,0.061709230041853684,8,Safe,Safe,False,False,False
21,4,Alek Skarlatos,False,percentage,rank,24.0,6,0.11492033587627243,5,Safe,Safe,False,False,False
21,4,Andy Grammer,False,percentage,rank,23.0,7,0.1341291317074292,2,Safe,Safe,False,False,False
21,4,Tamar Braxton,False,percentage,rank,27.0,4,0.11001029148760978,6,Safe,Safe,False,False,False
21,4,Nick Carter,False,percentage,rank,27.0,4,0.10966989571270536,7,Safe,Safe,False,False,False
21,4,Hayes Grier,False,percentage,rank,27.0,4,0.11821658574927602,4,Safe,Safe,False,False,False
21,4,Bindi Irwin,False,percentage,rank,28.0,1,0.039440161257390256,9,Safe,Safe,False,False,False
21,4,Paula Deen,False,percentage,rank,18.0,9,0.13170903269613862,3,Safe,Safe,False,False,False
21,6,Alexa PenaVega,False,percentage,rank,30.0,8,0.061657124347448106,8,Safe,Safe,False,False,False
21,6,Carlos PenaVega,False,percentage,rank,38.0,5,0.09594609344145533,4,Safe,Safe,False,False,False
21,6,Alek Skarlatos,False,percentage,rank,30.0,8,0.09322588186416866,6,Safe,Safe,False,False,False
21,6,Andy Grammer,False,percentage,rank,40.0,3,0.21222885788574086,1,Safe,Safe,False,False,False
21,6,Tamar Braxton,False,percentage,rank,40.0,3,0.09388959972434675,5,Safe,Safe,False,False,False
21,6,Nick Carter,False,percentage,rank,39.0,4,0.15610174838320928,3,Safe,Safe,False,False,False
21,6,Hayes Grier,False,percentage,rank,32.0,6,0.1675842351622448,2,Safe,Safe,False,False,False
21,6,Bindi Irwin,False,percentage,rank,40.0,3,0.08905207403651312,7,Safe,Safe,False,False,False
21,6,Paula Deen,False,percentage,rank,24.0,9,0.030314385154873433,9,Eliminated,Eliminated,False,False,False
21,7,Alexa PenaVega,False,percentage,rank,27.5,5,0.21759353246518534,1,Safe,Safe,True,False,False
21,7,Carlos PenaVega,False,percentage,rank,28.0,4,0.09596768841539406,7,Safe,Safe,True,False,False
21,7,Alek Skarlatos,False,percentage,rank,26.5,8,0.12221106129403582,4,Safe,Safe,True,False,False
21,7,Andy Grammer,False,percentage,rank,28.0,4,0.17659653861611033,2,Safe,Safe,True,False,False
21,7,Tamar Braxton,False,percentage,rank,27.0,7,0.10617295946445274,6,Safe,Eliminated,True,False,False
21,7,Nick Carter,False,percentage,rank,27.0,7,0.13266391496497848,3,Safe,Safe,True,False,False
21,7,Hayes Grier,False,percentage,rank,28.0,4,0.03172421343641152,8,Eliminated,Safe,True,True,False
21,7,Bindi Irwin,False,percentage,rank,29.0,1,0.11707009134343128,5,Safe,Safe,True,False,False
21,8,Alexa PenaVega,False,percentage,rank,26.9998,5,0.15207523217031582,3,Safe,Safe,False,False,False
21,8,Carlos PenaVega,False,percentage,rank,28.9998,2,0.35200840602163486,1,Safe,Safe,False,False,False
21,8,Alek Skarlatos,False,percentage,rank,25.0,6,0.1012060707557108,5,Safe,Safe,False,False,False
21,8,Andy Grammer,False,percentage,rank,23.9998,7,0.031524530038169636,7,Eliminated,Eliminated,False,False,False
21,8,Tamar Braxton,False,percentage,rank,28.0,4,0.1856490850282447,2,Safe,Safe,False,False,False
21,8,Nick Carter,False,percentage,rank,33.0,1,0.06976029932065032,6,Safe,Safe,False,False,False
21,8,Bindi Irwin,False,percentage,rank,28.0,4,0.10777637666527476,4,Safe,Safe,False,False,False
21,9,Alexa PenaVega,False,percentage,rank,30.0,2,0.03249287947386513,6,Eliminated,Safe,True,True,False
21,9,Carlos PenaVega,False,percentage,rank,27.0,4,0.1432441928730846,5,Safe,Eliminated,True,False,False
21,9,Alek Skarlatos,False,percentage,rank,25.5,5,0.2547189908357955,2,Safe,Safe,True,False,False
21,9,Tamar Braxton,False,percentage,rank,24.5,6,0.2652217286036397,1,Safe,Safe,True,False,False
21,9,Nick Carter,False,percentage,rank,27.5,3,0.14333976847796773,4,Safe,Safe,True,False,False
21,9,Bindi Irwin,False,percentage,rank,30.0,2,0.1609824397356482,3,Safe,Safe,True,False,False
21,11,Carlos PenaVega,False,percentage,rank,30.0,3,0.06073356092855236,4,Eliminated,Eliminated,False,False,False
21,11,Alek Skarlatos,False,percentage,rank,27.9999,4,0.4434567400368856,1,Safe,Safe,False,False,False
21,11,Nick Carter,False,percentage,rank,30.0,3,0.19371753032030262,3,Safe,Safe,False,False,False
21,11,Bindi Irwin,False,percentage,rank,30.0,3,0.3020921687142589,2,Safe,Safe,False,False,False
22,2,Mischa Barton,False,percentage,rank,15.0,11,0.09979356563639949,4,Safe,Safe,False,False,False
22,2,Kim Fields,False,percentage,rank,19.0,10,0.08194184793874766,8,Safe,Safe,False,False,False
22,2,Jodie Sweetin,False,percentage,rank,21.0,4,0.06021202117521658,10,Safe,Safe,False,False,False
22,2,Doug Flutie,False,percentage,rank,20.0,8,0.08321393795107276,7,Safe,Safe,False,False,False
22,2,Von Miller,False,percentage,rank,20.0,8,0.10537788956468837,3,Safe,Safe,False,False,False
22,2,Antonio Brown,False,percentage,rank,19.0,10,0.08514274086315224,6,Safe,Safe,False,False,False
22,2,Paige VanZant,False,percentage,rank,24.0,2,0.10827233076948002,2,Safe,Safe,False,False,False
