season,week,contestant,method,judges_score,is_eliminated,mean_fan_vote,ci_lower,ci_upper
18,5,NeNe Leakes,percentage,36.0,False,0.09909792184259633,0.020469253976142,0.2741847575113881
18,6,Danica McKellar,percentage,36.0,False,0.10889146241682346,0.012473546645239739,0.24354015031598067
18,6,James Maslow,percentage,35.0,False,0.19307658631659022,0.028282780304032185,0.46071678907772107
18,6,Candace Cameron Bure,percentage,32.0,False,0.17706228995435488,0.027961449422111546,0.36096311582431334
18,6,Charlie White,percentage,36.0,False,0.12555653027706795,0.025867315996419366,0.3505688251083729
18,6,Amy Purdy,percentage,38.0,False,0.11821122859477037,0.017687768104257737,0.42507204831310563
18,6,Meryl Davis,percentage,40.0,False,0.12577850283359213,0.016468611164300213,0.3433665598594507
18,6,Drew Carey,percentage,32.0,True,0.029175480026185245,-0.011923856100717438,0.07048738986966549
18,6,NeNe Leakes,percentage,33.0,False,0.12224791958061726,0.029260743401463812,0.28110010553073966
18,7,Danica McKellar,percentage,36.0,False,0.2689873656169055,0.02411443830024613,0.586336756312887
18,7,James Maslow,percentage,35.0,False,0.16129255034755657,0.02856758956643246,0.5521511391900287
18,7,Candace Cameron Bure,percentage,37.0,False,0.14999782667756956,0.010474561751383824,0.4376603383288243
18,7,Charlie White,percentage,35.5,False,0.1259856378321405,0.02252204124417316,0.29640259218100695
18,7,Amy Purdy,percentage,37.5,False,0.11726926879310977,0.025502056008803294,0.2710805255818306
18,7,Meryl Davis,percentage,39.0,False,0.14427581252196936,0.018363252032651264,0.3879090024788653
18,7,NeNe Leakes,percentage,33.0,True,0.03219153821074958,-0.020619928241375592,0.08637661263317048
18,8,Danica McKellar,percentage,38.0,True,0.043496103582447175,0.0030045825555835015,0.09900653921788477
18,8,James Maslow,percentage,36.0,False,0.17888910934085542,0.05079744456619513,0.3625879229424428
18,8,Candace Cameron Bure,percentage,36.0,False,0.20969931550056678,0.0563480664093992,0.4199785649530947
18,8,Charlie White,percentage,40.0,False,0.14113346602247384,0.03536655076752071,0.327767433915098
18,8,Amy Purdy,percentage,40.0,False,0.22802140854278097,0.041923328314334284,0.4541235556258415
18,8,Meryl Davis,percentage,36.0,False,0.1987605970108769,0.050406052221791564,0.43186659816416706
18,9,James Maslow,percentage,38.0,False,0.29494342986773475,0.06737949109475919,0.5161382006225005
18,9,Candace Cameron Bure,percentage,36.0,False,0.21348057296636988,0.053529775368671095,0.4718014306802391
18,9,Charlie White,percentage,38.0,True,0.05139586328366999,0.005128203629912058,0.11585769318865785
18,9,Amy Purdy,percentage,39.0,False,0.23604069131049354,0.057191914483761506,0.4478071117856961
18,9,Meryl Davis,percentage,40.0,False,0.20413944257173264,0.03206124740165158,0.4767878486350274
18,10,James Maslow,percentage,29.0,True,0.08077667932251724,0.006540854942613486,0.18687468090119905
18,10,Candace Cameron Bure,percentage,25.9998,False,0.3299334035505833,0.11487745760062389,0.6867151987775506
18,10,Amy Purdy,percentage,29.666600000000003,False,0.31804250234836967,0.07179980411987985,0.6686988977021646
18,10,Meryl Davis,percentage,30.0,False,0.2712474147785299,0.04807502417365907,0.5257892690719701
19,1,Antonio Sabato Jr.,percentage,25.0,False,0.06032179638860545,0.002522285009117081,0.15482520266858402
19,1,Jonathan Bennett,percentage,30.0,False,0.08088726408080131,-0.004598452906200583,0.3236262234012609
19,1,Lea Thompson,percentage,32.0,False,0.10179227973316331,0.002829979342468496,0.2461364656397243
19,1,Janel Parrish,percentage,29.0,False,0.07437333288122243,0.003009859765622912,0.18155784293580468
19,1,Alfonso Ribeiro,percentage,36.0,False,0.10489673051688916,-0.019883087428223603,0.3843019505723375
19,1,Lolo Jones,percentage,22.0,True,-0.007193671668360962,-0.10951685094198367,0.029663038134086363
19,1,Randy Couture,percentage,31.0,False,0.1258059630287561,0.0011804386531835583,0.30473000680072804
19,1,Tommy Chong,percentage,27.0,False,0.07919658727260753,0.005366425622843236,0.18050911761517466
19,1,Betsey Johnson,percentage,20.0,False,0.07379581168238093,0.012437884197930455,0.16971922084530358
19,1,Michael Waltrip,percentage,25.0,False,0.07186067265385768,0.0029018221100033867,0.22527235192657769
19,1,Tavis Smiley,percentage,29.0,False,0.07492937115378662,0.002652164939074711,0.22896927814912316
19,1,Bethany Mota,percentage,32.0,False,0.06901377939671192,-0.01849305927662248,0.24072304021514607
19,1,Sadie Robertson,percentage,34.0,False,0.09032008287957952,-0.004273277993488422,0.22077254794304849
19,2,Antonio Sabato Jr.,percentage,31.0,False,0.11588874605148544,0.01292437762135399,0.3192109884041509
19,2,Jonathan Bennett,percentage,30.0,False,0.11773048786417938,0.011280857634741967,0.32601947040688706
19,2,Lea Thompson,percentage,35.0,False,0.0674705956002693,8.093037047420676e-05,0.1633479976302018
19,2,Janel Parrish,percentage,34.0,False,0.07593017325683216,0.00238378674591735,0.17596028642955605
19,2,Alfonso Ribeiro,percentage,32.0,False,0.06523672952120081,0.005748291659653494,0.1597276720872634
19,2,Randy Couture,percentage,28.0,False,0.13895524559168942,0.004778300042318492,0.34308930110479446
19,2,Tommy Chong,percentage,28.0,False,0.08081732356090571,0.006637533226757968,0.257974827019843
19,2,Betsey Johnson,percentage,28.0,False,0.084210572554493,0.011854245260591048,0.20381365796811332
19,2,Michael Waltrip,percentage,24.0,False,0.12068229734467038,0.0005924351950744675,0.35415933040632197
19,2,Tavis Smiley,percentage,28.0,True,-0.0001374128365450003,-0.08469232292453002,0.03043170582553142
19,2,Bethany Mota,percentage,33.0,False,0.06911827480941532,0.004500776695868739,0.15843360817659938
19,2,Sadie Robertson,percentage,31.0,False,0.06409696668140652,0.009414234924822138,0.16244930237101818
19,3,Antonio Sabato Jr.,percentage,29.0,False,0.08123549468051457,0.006161180355850731,0.21891790445266693
19,3,Jonathan Bennett,percentage,32.0,False,0.11519555672160757,0.020608623305953776,0.29285003482917343
19,3,Lea Thompson,percentage,31.0,False,0.07237240499037735,0.01020753186696522,0.15230635171394563
19,3,Janel Parrish,percentage,40.0,False,0.0942270781920692,0.0048995620093539765,0.318123039849254
19,3,Alfonso Ribeiro,percentage,32.0,False,0.09655333848752427,0.010996396482426691,0.2209708262259335
19,3,Randy Couture,percentage,26.0,True,0.014522424707869613,-0.033023795555194746,0.05023077934494556
19,3,Tommy Chong,percentage,34.0,False,0.11270577708353957,0.007767278744990773,0.3452042752925425
19,3,Betsey Johnson,percentage,29.0,False,0.12017963332424837,0.008490847012704885,0.3192227826474379
19,3,Michael Waltrip,percentage,28.0,False,0.06772392759618073,0.00952421952114306,0.14681765608519962
19,3,Bethany Mota,percentage,40.0,False,0.09238031678601866,0.009760914888225891,0.19692692616277682
19,3,Sadie Robertson,percentage,32.0,False,0.13290404743005002,0.007714109227215325,0.45491171501674743
19,4,Antonio Sabato Jr.,percentage,29.0,False,0.08329586775446289,0.020187268122462194,0.1845218269524932
19,4,Jonathan Bennett,percentage,24.0,False,0.13692369125278622,0.030044216952785974,0.2867018311802598
19,4,Lea Thompson,percentage,39.0,False,0.1357046891931775,0.018361342914131922,0.28564602454661375
19,4,Janel Parrish,percentage,36.0,False,0.09640867870413625,0.010638126588349069,0.20662409760098685
19,4,Alfonso Ribeiro,percentage,40.0,False,0.09194143148434313,0.007475828005974877,0.24096582537193853
19,4,Tommy Chong,percentage,28.0,False,0.10507449118541365,0.02429950521036202,0.2213107863714007
19,4,Betsey Johnson,percentage,29.0,True,0.018638336967626026,-0.022951724486690202,0.050526310092986054
19,4,Michael Waltrip,percentage,25.0,False,0.10489746443268393,0.025600909745225678,0.21316394344266024
19,4,Bethany Mota,percentage,33.0,False,0.08872031732005416,0.010815477850236626,0.3101459650747241
19,4,Sadie Robertson,percentage,37.0,False,0.13839503170531792,0.02151226279116118,0.27942562749815847
19,6,Antonio Sabato Jr.,percentage,28.0,False,0.16959362470634165,0.04463925416658891,0.39317614338617884
19,6,Jonathan Bennett,percentage,32.0,True,0.02035106603660108,-0.019684790562835185,0.04860457836737887
19,6,Lea Thompson,percentage,32.0,False,0.12493193052812517,0.02169309829941847,0.31802247854325116
19,6,Janel Parrish,percentage,33.0,False,0.1124410859703641,0.02923241034351405,0.2538032527098413
19,6,Alfonso Ribeiro,percentage,39.0,False,0.12465350356608819,0.013497137151446533,0.2793786833390276
19,6,Tommy Chong,percentage,28.0,False,0.1253112621234744,0.03348854911991142,0.2784047042158629
19,6,Michael Waltrip,percentage,30.0,False,0.10029760736027861,0.02235456870330029,0.19957121368834654
19,6,Bethany Mota,percentage,36.0,False,0.11601451983485177,0.021621898774715806,0.3370801869972573
19,6,Sadie Robertson,percentage,35.0,False,0.10640539987387349,0.018565580201355084,0.2591889467463916
19,7,Antonio Sabato Jr.,percentage,29.5,True,0.020665260803102794,-0.0352621752630628,0.06407650394325445
19,7,Lea Thompson,percentage,35.0,False,0.1503943942448969,0.04090474425318718,0.3422980914205297
19,7,Janel Parrish,percentage,33.5,False,0.16039175012319837,0.02457227676610089,0.4465147572235496
19,7,Alfonso Ribeiro,percentage,34.0,False,0.09658221548138722,0.00834384672560428,0.3021794177482357
19,7,Tommy Chong,percentage,30.0,False,0.1423278660149296,0.01268102854311761,0.49967759646436083
19,7,Michael Waltrip,percentage,28.0,False,0.10523017110568626,0.01705898875720687,0.3408798144909505
19,7,Bethany Mota,percentage,37.5,False,0.1580152863687169,0.010459676435689104,0.39313993097899913
19,7,Sadie Robertson,percentage,31.0,False,0.166393055858082,0.027952257696585124,0.4160521200148503
19,8,Lea Thompson,percentage,32.0,False,0.15374494561396326,0.010851409305379443,0.3827576941722374
19,8,Janel Parrish,percentage,43.0,False,0.13746321476648976,0.011342226204323999,0.3609189870424968
19,8,Alfonso Ribeiro,percentage,41.0,False,0.20642802521479608,0.01411127049595896,0.5580121224069056
19,8,Tommy Chong,percentage,29.0,False,0.1690761563328374,0.016071880490982605,0.4034482235794282
19,8,Michael Waltrip,percentage,25.0,True,0.04465061258518778,0.0001710986852681267,0.10181611049055768
19,8,Bethany Mota,percentage,40.0,False,0.16055651784130526,0.03945809541110201,0.3283114456912936
19,8,Sadie Robertson,percentage,38.0,False,0.1280805276454187,0.006300605546660176,0.36505594765235205
19,9,Lea Thompson,percentage,35.0,True,0.03363289393889433,0.0010737984816941784,0.07729489084058068
19,9,Janel Parrish,percentage,38.5,False,0.15096409677816588,0.017826479836080468,0.47018419142440016
19,9,Alfonso Ribeiro,percentage,38.5,False,0.3019933382443129,0.04475662570267991,0.60597599910158
19,9,Tommy Chong,percentage,28.5,False,0.1608797073792042,0.05688461191605949,0.2839765509554836
19,9,Bethany Mota,percentage,37.0,False,0.1788678721443123,0.02847971638194684,0.45046252696782346
19,9,Sadie Robertson,percentage,36.5,False,0.173662091515109,0.02302032168767191,0.42468768925221123
19,10,Janel Parrish,percentage,39.0,False,0.15555971893850096,0.015235043106778524,0.38135809053749
19,10,Alfonso Ribeiro,percentage,37.5,False,0.24587641671294966,0.04834833713710512,0.5763297543277767
19,10,Tommy Chong,percentage,31.0,True,0.058950880362569395,0.0008517323412260414,0.14850570898750787
19,10,Bethany Mota,percentage,38.0,False,0.36516936085930973,0.03991770620198579,0.7375113394655224
19,10,Sadie Robertson,percentage,37.0,False,0.1744436231266682,0.019620204440853918,0.5589430102241774
19,11,Janel Parrish,percentage,38.99980000000001,False,0.29617770003906907,0.049439770383506935,0.7128237702663801
19,11,Alfonso Ribeiro,percentage,40.0,False,0.1690216842763007,0.038720428191276975,0.41847281532314345
19,11,Bethany Mota,percentage,38.0,True,0.07327306031733744,0.005684463738999147,0.18461102720282838
19,11,Sadie Robertson,percentage,39.333200000000005,False,0.4615275553672911,0.0916105043556123,0.8551285552740543
20,2,Suzanne Somers,percentage,28.0,False,0.07187481933802245,0.011422914905341681,0.27043023278372275
20,2,Willow Shields,percentage,32.0,False,0.06573484339160084,0.0015998261874358918,0.2635114905046332
20,2,Riker Lynch,percentage,32.0,False,0.07023244933169144,0.004529695138449724,0.15831212450748514
20,2,Rumer Willis,percentage,32.0,False,0.1004157483790076,0.012402292953877254,0.23544654202031357
20,2,Nastia Liukin,percentage,34.0,False,0.08495087177979327,0.007234966860879579,0.26283883293845184
20,2,Michael Sam,percentage,28.0,False,0.09619604508565271,0.013325720830496992,0.20145565804620008
20,2,Robert Herjavec,percentage,28.0,False,0.102209348667338,0.020054904536392408,0.23812953662425118
20,2,Charlotte McKinney,percentage,26.0,False,0.09554958643562406,0.01438809879267301,0.2809074192073935
20,2,Noah Galloway,percentage,27.0,False,0.0903653409906105,0.01702487196262479,0.20602443209217713
20,2,Redfoo,percentage,31.0,True,0.002226334420332038,-0.03906478335824225,0.026377325441323755
20,2,Patti LaBelle,percentage,28.0,False,0.0956809421768888,0.02058201819905066,0.20959583281245825
20,2,Chris Soules,percentage,21.0,False,0.12456367000343727,0.0445781949077521,0.21748745825842597
20,3,Suzanne Somers,percentage,25.0,False,0.1533947126984027,0.007494479224956158,0.3850532778337722
20,3,Willow Shields,percentage,32.0,False,0.14217065659245837,0.00797714117079999,0.3595863108050476
20,3,Riker Lynch,percentage,34.0,False,0.058459155918377914,0.004171621508532904,0.15627754056008153
20,3,Rumer Willis,percentage,33.0,False,0.10171457957813725,0.007840724736704809,0.25816950122253624
20,3,Nastia Liukin,percentage,34.0,False,0.07084909063777646,0.0011612248392218194,0.22995200097094198
20,3,Michael Sam,percentage,24.0,False,0.09540749055001055,0.012680490308546339,0.2663219965333208
20,3,Robert Herjavec,percentage,29.0,False,0.07123044607048196,0.007421025880838192,0.20053875269255486
20,3,Charlotte McKinney,percentage,22.0,True,0.016289769294096264,-0.03467456910368697,0.049383540128699936
20,3,Noah Galloway,percentage,30.0,False,0.06930733243686116,0.005666911290281056,0.14202428215452953
20,3,Patti LaBelle,percentage,22.0,False,0.14099296732360522,0.023611248591668597,0.3235048227611909
20,3,Chris Soules,percentage,28.0,False,0.08018379889979166,0.004344468232250019,0.2195517951385467
20,4,Suzanne Somers,percentage,28.0,False,0.09862484046859507,0.024907853168508347,0.1987085175836555
20,4,Willow Shields,percentage,39.0,False,0.07765831899917346,0.0038462373567443807,0.17580675436021106
20,4,Riker Lynch,percentage,34.0,False,0.08705422427047534,0.013233639416264441,0.1872451664415294
20,4,Rumer Willis,percentage,35.0,False,0.1188347882090932,0.016378346078486147,0.41861738723841835
20,4,Nastia Liukin,percentage,36.0,False,0.11039176523370138,0.010917581957612846,0.24636514091119915
20,4,Michael Sam,percentage,30.0,True,0.01892163781407516,-0.017093507105000127,0.04842496354219169
20,4,Robert Herjavec,percentage,34.0,False,0.14664978489269484,0.011117990428520831,0.3590220881200304
20,4,Noah Galloway,percentage,32.0,False,0.09739386431127413,0.01660102519867269,0.20543312647289952
20,4,Patti LaBelle,percentage,30.0,False,0.1335426716981773,0.03216473258856967,0.32741371497048755
20,4,Chris Soules,percentage,27.0,False,0.11092810410274011,0.03639879340657886,0.26357916894039607
20,5,Suzanne Somers,percentage,28.0,True,0.027004962986374014,0.0004106453276793362,0.06894619592201974
20,5,Willow Shields,percentage,34.0,False,0.10916344761705463,0.006050195366158299,0.31451506207293456
20,5,Riker Lynch,percentage,38.0,False,0.11489769197791577,0.011552121692303853,0.2856128003519728
20,5,Rumer Willis,percentage,39.0,False,0.11429773770877878,0.0242588118920667,0.2831103041645511
20,5,Nastia Liukin,percentage,38.0,False,0.13868119183786787,0.019172056964597714,0.30350720999929937
20,5,Robert Herjavec,percentage,24.0,False,0.10655965703903966,0.03037407554882761,0.21597012711026894
20,5,Noah Galloway,percentage,28.0,False,0.15799169205544303,0.03593082701462559,0.30847787935293797
20,5,Patti LaBelle,percentage,27.0,False,0.11988681083879466,0.035509905166043826,0.2915421941534169
20,5,Chris Soules,percentage,27.0,False,0.11151680793873085,0.033652326088133774,0.23092054120764335
20,6,Willow Shields,percentage,36.5,False,0.11730592029923949,0.02207221739953466,0.3227920833101787
20,6,Riker Lynch,percentage,38.0,False,0.09427736546776337,0.015597127596431806,0.23001758198306835
20,6,Rumer Willis,percentage,35.5,False,0.17944808164389325,0.02332614127307434,0.4442658641724343
20,6,Nastia Liukin,percentage,36.5,False,0.11402302081300736,0.023154753227623465,0.25510484565362107
20,6,Robert Herjavec,percentage,33.5,False,0.1442286396841879,0.027212178639613633,0.3612215800786433
20,6,Noah Galloway,percentage,34.0,False,0.18771415429239235,0.04754492373761549,0.35367400379987446
20,6,Patti LaBelle,percentage,34.0,True,0.027948729124273847,-0.006687373274028824,0.0699289308255588
20,6,Chris Soules,percentage,35.0,False,0.13505408867524432,0.035944495327830873,0.27711917523104934
20,7,Willow Shields,percentage,39.0,True,0.0274115860830796,-0.0023111330309469706,0.07168501040321264
20,7,Riker Lynch,percentage,37.0,False,0.20327562436287558,0.04554073812529167,0.4492736611381861
20,7,Rumer Willis,percentage,37.0,False,0.15518003283883666,0.035352727215722524,0.531606565974216
20,7,Nastia Liukin,percentage,41.0,False,0.14492947559156147,0.026572908561057172,0.4544622232679493
20,7,Robert Herjavec,percentage,31.0,False,0.16674540084045905,0.06342225599151621,0.36697490664217075
20,7,Noah Galloway,percentage,38.0,False,0.15542959305290582,0.031361177176119734,0.3241032221358294
20,7,Chris Soules,percentage,31.0,False,0.14702828723028116,0.041796184884465536,0.3021504575677224
20,8,Riker Lynch,percentage,39.0,False,0.2835330138889353,0.04997736762397051,0.5098173403061296
20,8,Rumer Willis,percentage,40.0,False,0.129534021130659,0.023843239626017816,0.3050481131274888
20,8,Nastia Liukin,percentage,38.0,False,0.3103632975620968,0.08952953262876275,0.5507521010643934
20,8,Robert Herjavec,percentage,31.0,True,0.05598036519784919,0.004289671759332946,0.138264875507473
20,8,Noah Galloway,percentage,31.5,False,0.16819870162565398,0.04485128351326852,0.2929490861748528
20,8,Chris Soules,percentage,32.0,True,0.05239060059480811,0.0003510414206601568,0.1376868403804274
20,9,Riker Lynch,percentage,40.0,False,0.3342791964906006,0.13443963113183324,0.5635995648917351
20,9,Rumer Willis,percentage,39.0,False,0.3319700340154931,0.08866962489424082,0.6118591635441866
20,9,Nastia Liukin,percentage,40.0,True,0.08392862696569289,0.008683662982853457,0.1848044532571773
20,9,Noah Galloway,percentage,38.0,False,0.2498221425282119,0.10565630318350532,0.44910385186068125
20,10,Riker Lynch,percentage,40.0,False,0.27039344156453166,0.07874485537741495,0.40955446261301576
20,10,Rumer Willis,percentage,40.0,False,0.5683209090246799,0.3688941648356502,0.8649696295541175
20,10,Noah Galloway,percentage,36.0,False,0.16128564941079032,0.02313177161596171,0.3079013594254584
21,2,Gary Busey,percentage,16.5,False,0.13311716692724124,0.028296155249506245,0.3810148370371382
21,2,Alexa PenaVega,percentage,23.0,False,0.0642904562057871,0.0015214510796359758,0.16088301194952978
21,2,Carlos PenaVega,percentage,22.5,False,0.13062753125114704,0.015264504606438646,0.3226130111779272
21,2,Victor Espinoza,percentage,18.5,True,0.011672708055389685,-0.02628250248216174,0.04220920266032048
21,2,Alek Skarlatos,percentage,22.5,False,0.058939475424322194,0.010058960751644516,0.13307859003020286
21,2,Chaka Khan,percentage,15.0,True,0.021557570911792945,-0.009471159418212851,0.053120398021349685
21,2,Andy Grammer,percentage,22.0,False,0.08153830531870217,0.009496014363344716,0.267710185037512
21,2,Tamar Braxton,percentage,24.5,False,0.10976129771099065,0.010849321096570143,0.27857402576145196
21,2,Nick Carter,percentage,22.5,False,0.07350550897165474,0.0067913616725317,0.1958734572220743
21,2,Hayes Grier,percentage,22.5,False,0.07297469318824115,0.012188389164797716,0.17007938052007704
21,2,Bindi Irwin,percentage,24.0,False,0.05778058317940999,0.007342177834770251,0.1880512805652386
21,2,Kim Zolciak-Biermann,percentage,18.5,False,0.08109827808745952,0.01924682856973584,0.2154088558961299
21,2,Paula Deen,percentage,18.5,False,0.10313642476785927,0.02300578958737,0.2618468512127837
21,4,Gary Busey,percentage,16.0,True,0.028362607903861237,-0.030177997778090986,0.07233201082516955
21,4,Alexa PenaVega,percentage,21.0,False,0.18369002777376203,0.008443819686146836,0.38444382957604795
21,4,Carlos PenaVega,percentage,25.0,False,0.08029750616395945,0.006893894372565786,0.2112414559011411
21,4,Alek Skarlatos,percentage,24.0,False,0.12820459324214284,0.012429603727667056,0.2815967003220635
21,4,Andy Grammer,percentage,23.0,False,0.11493366371257956,0.011047051170331602,0.2880287736696616
21,4,Tamar Braxton,percentage,27.0,False,0.07260720720336938,0.006829755484900791,0.17009539573569726
21,4,Nick Carter,percentage,27.0,False,0.0926177926793706,0.005232962262883209,0.19841894249711964
21,4,Hayes Grier,percentage,27.0,False,0.11233178724957071,0.01270071618306629,0.2717849449304401
21,4,Bindi Irwin,percentage,28.0,False,0.09018142321897274,0.014746066916109312,0.2152377037971747
21,4,Paula Deen,percentage,18.0,False,0.09677339085240992,0.022274981275900742,0.2053788916696395
21,6,Alexa PenaVega,percentage,30.0,False,0.08631663245167182,0.015761443418750968,0.20921791161643674
21,6,Carlos PenaVega,percentage,38.0,False,0.10892284354709475,0.01604458674060305,0.29294552576731964
21,6,Alek Skarlatos,percentage,30.0,False,0.14984051329955436,0.003271823785874192,0.39073437290409746
21,6,Andy Grammer,percentage,40.0,False,0.13559334660076447,0.0056892565525269966,0.34093770105005683
21,6,Tamar Braxton,percentage,40.0,False,0.1582672519543874,0.004188050697423399,0.42268515510273663
21,6,Nick Carter,percentage,39.0,False,0.11885452486452633,0.0041093667997772546,0.42321441294427803
21,6,Hayes Grier,percentage,32.0,False,0.13036494343432642,0.027844701776991526,0.31963017994805154
21,6,Bindi Irwin,percentage,40.0,False,0.08419127681144174,0.006013331077004153,0.21932724972654874
21,6,Paula Deen,percentage,24.0,True,0.027648667036230822,-0.025483382807513468,0.07182092277940394
21,7,Alexa PenaVega,percentage,27.5,False,0.09947671108683569,0.030467625334723407,0.18930791046344148
21,7,Carlos PenaVega,percentage,28.0,False,0.09402311753082743,0.028371892756425293,0.21306476592375218
21,7,Alek Skarlatos,percentage,26.5,False,0.11902482983141395,0.027489733528450022,0.24433249200208315
21,7,Andy Grammer,percentage,28.0,False,0.10806719088932791,0.02860795864840927,0.28756260725721955
21,7,Tamar Braxton,percentage,27.0,False,0.1560767068031796,0.035549806858513985,0.32724143608212597
21,7,Nick Carter,percentage,27.0,False,0.28298133273146214,0.052179364558288255,0.5641655050006844
21,7,Hayes Grier,percentage,28.0,True,0.02029640236376665,-0.012101299454834537,0.04977702286162547
21,7,Bindi Irwin,percentage,29.0,False,0.12005370876318705,0.01676554771407772,0.35494885614812466
21,8,Alexa PenaVega,percentage,26.9998,False,0.11343945668919618,0.026444236862148113,0.2471003116699145
21,8,Carlos PenaVega,percentage,28.9998,False,0.2541424297230347,0.04359693531824049,0.5242258495346165
21,8,Alek Skarlatos,percentage,25.0,False,0.13493432931552607,0.029646190630088325,0.29184359572552565
21,8,Andy Grammer,percentage,23.9998,True,0.04157977909702355,0.0010333184739604838,0.09352371052178449
21,8,Tamar Braxton,percentage,28.0,False,0.1504919387562549,0.0114639555154256,0.312404440132847
21,8,Nick Carter,percentage,33.0,False,0.12366958388302769,0.016804039934792042,0.2758144665783119
21,8,Bindi Irwin,percentage,28.0,False,0.18174248253593636,0.035771731166875015,0.3682351962540842
21,9,Alexa PenaVega,percentage,30.0,True,0.03193721492012825,0.0008219242557875872,0.08354934687276756
21,9,Carlos PenaVega,percentage,27.0,False,0.18196575325824846,0.047616314748882345,0.3809825510177095
21,9,Alek Skarlatos,percentage,25.5,False,0.17408447040719147,0.04192466403010024,0.3874157535257399
21,9,Tamar Braxton,percentage,24.5,False,0.22613094393894126,0.07416906517543255,0.408797133974685
21,9,Nick Carter,percentage,27.5,False,0.14053836417629517,0.038704724870520166,0.3229236818824188
21,9,Bindi Irwin,percentage,30.0,False,0.24534325329919535,0.06847929907771189,0.5042176703198569
21,10,Carlos PenaVega,percentage,31.5,False,0.0754533047797353,0.005464588585908337,0.18527269433449328
21,10,Alek Skarlatos,percentage,28.5,False,0.16641636461221448,0.051801226711144635,0.2750938718469715
21,10,Nick Carter,percentage,27.0,False,0.2735533284800868,0.11453246619381459,0.40236878691492417
21,10,Bindi Irwin,percentage,31.5,False,0.4845770021279626,0.2878343358667005,0.7885449952703673
21,11,Carlos PenaVega,percentage,30.0,True,0.08338038873036262,0.011094373108397906,0.19142126181251728
21,11,Alek Skarlatos,percentage,27.9999,False,0.37173188261976714,0.13055696356140048,0.7787456841910134
21,11,Nick Carter,percentage,30.0,False,0.2515456462195291,0.06366281902638157,0.5153622376721493
21,11,Bindi Irwin,percentage,30.0,False,0.2933420824303415,0.09004082491069872,0.5290139486164895
22,2,Mischa Barton,percentage,15.0,False,0.09069428055934473,0.0067897161463021105,0.24575111023772028
22,2,Kim Fields,percentage,19.0,False,0.07159993505971396,0.004073972556614229,0.18474250373378162
22,2,Jodie Sweetin,percentage,21.0,False,0.11890004117765024,0.013674712445645908,0.2877378781844254
22,2,Doug Flutie,percentage,20.0,False,0.0810217154652703,0.010621981992577625,0.1945734079844785
22,2,Von Miller,percentage,20.0,False,0.07774496381093274,0.004517272739898541,0.21719068617619364
22,2,Antonio Brown,percentage,19.0,False,0.13058265136915428,0.021006062774476933,0.260289299346007
22,2,Paige VanZant,percentage,24.0,False,0.08599939787962638,9.706633640527151e-06,0.16882135004125193
22,2,Geraldo Rivera,percentage,13.0,True,0.017297403056409248,-0.03964038657285156,0.058050882159063344
22,2,Nyle DiMarco,percentage,20.0,False,0.06654117108380331,8.997463636329674e-05,0.1558196010843179
22,2,Ginger Zee,percentage,21.0,False,0.08539817703171051,0.0030540727943459134,0.22583153718415203
22,2,Wanya Morris,percentage,24.0,False,0.06005102236123642,-0.0007381576241132344,0.13581504376387113
22,2,Marla Maples,percentage,20.0,False,0.11416924114514648,0.005912751296102962,0.31622816137202464
22,3,Mischa Barton,percentage,18.0,True,0.016443016890266712,-0.033115889175040936,0.052732174953930844
22,3,Kim Fields,percentage,22.0,False,0.13365656594436862,0.013692045320839693,0.32868002850204503
22,3,Jodie Sweetin,percentage,23.0,False,0.08217037465203161,0.005223377153632032,0.2183968595942679
22,3,Doug Flutie,percentage,20.0,False,0.1022181194056972,0.01864460666640926,0.2712584386836092
22,3,Von Miller,percentage,20.0,False,0.09064797436483515,0.01468465270997912,0.19682715895118877
22,3,Antonio Brown,percentage,20.0,False,0.11269612591686437,0.017438684686818633,0.23227372507722782
22,3,Paige VanZant,percentage,23.0,False,0.11122382136350038,0.01970601558038649,0.4138301530762907
22,3,Nyle DiMarco,percentage,25.0,False,0.07842579526288405,0.006654977406951472,0.20730490957243317
22,3,Ginger Zee,percentage,21.0,False,0.09968592494558362,0.013389092162710997,0.2278892124680786
22,3,Wanya Morris,percentage,24.0,False,0.08854323811200417,0.005663001123427446,0.277394010874129
22,3,Marla Maples,percentage,21.0,False,0.08428904314196409,0.008814193661550333,0.18626962610377729
22,4,Kim Fields,percentage,32.0,False,0.1578365457110224,0.02232988222872794,0.4308024368720504
22,4,Jodie Sweetin,percentage,27.0,False,0.09105512749977179,0.005372643379741539,0.23661430672126968
22,4,Doug Flutie,percentage,24.0,False,0.10584519971163484,0.029965463094774294,0.21682678336737737
22,4,Von Miller,percentage,32.0,False,0.08784473312172059,0.022761616849680977,0.19963011774039485
22,4,Antonio Brown,percentage,35.0,False,0.08684361178704517,0.008347039132254394,0.20665462141346183
22,4,Paige VanZant,percentage,36.0,False,0.09184315311552264,0.005265843535308415,0.31011628462949503
22,4,Nyle DiMarco,percentage,34.0,False,0.11827957237387372,0.020496165905554975,0.32556237773592306
22,4,Ginger Zee,percentage,36.0,False,0.09227854903095567,0.0072692626198705285,0.2664274975031976
22,4,Wanya Morris,percentage,35.0,False,0.14902922062967275,0.008857838066134865,0.4260610808656888
22,4,Marla Maples,percentage,28.0,True,0.019144287018778773,-0.03784586395733194,0.05680069928056154
